architecture,thread,terminal_class,condition,trial_idx,latency_s,produced_tier,structural_incapacity,success,has_prior_reference
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,71,36495.411808774545,True,False,False,True
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,72,nan,False,True,False,False
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,72,nan,False,True,False,False
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,72,nan,False,True,False,False
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,72,56895.89298116614,True,False,False,False
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,72,56778.96283076613,True,False,False,False
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,72,nan,False,True,False,False
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,72,51403.73067716614,True,False,False,False
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,73,nan,False,True,False,False
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,73,nan,False,True,False,False
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,73,nan,False,True,False,False
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,73,57705.039137299,True,False,False,False
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,73,24888.108986899,True,False,False,False
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,73,nan,False,True,False,False
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,73,24852.876833298997,True,False,False,False
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,74,nan,False,True,False,False
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,74,nan,False,True,False,False
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,74,nan,False,True,False,False
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,74,164236.9960634439,True,False,False,False
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,74,116990.06591304389,True,False,False,False
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,74,nan,False,True,False,False
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,74,116954.83375944389,True,False,False,False
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,75,nan,False,True,False,True
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,75,nan,False,True,False,True
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,75,nan,False,True,False,True
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,75,62604.989925784,True,False,False,True
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,75,62488.059775384,True,False,False,True
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,75,nan,False,True,False,True
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,75,62452.827621784,True,False,False,True
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,76,nan,False,True,False,True
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,76,nan,False,True,False,True
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,76,nan,False,True,False,True
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,76,58996.8952464677,True,False,False,True
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,76,26209.9650960677,True,False,False,True
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,76,nan,False,True,False,True
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,76,26174.732942467697,True,False,False,True
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,77,nan,False,True,False,True
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,77,nan,False,True,False,True
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,77,nan,False,True,False,True
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,77,59315.545916189294,True,False,False,True
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,77,53858.61576578929,True,False,False,True
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,77,nan,False,True,False,True
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,77,53823.3836121893,True,False,False,True
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,78,nan,False,True,False,True
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,78,nan,False,True,False,True
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,78,nan,False,True,False,True
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,78,48502.154096789745,True,False,False,True
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,78,48385.22394638974,True,False,False,True
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,78,nan,False,True,False,True
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,78,48349.99179278975,True,False,False,True
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,79,nan,False,True,False,True
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,79,nan,False,True,False,True
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,79,nan,False,True,False,True
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,79,49852.8509114568,True,False,False,True
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,79,11425.920761056801,True,False,False,True
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,79,nan,False,True,False,True
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,79,11390.6886074568,True,False,False,True
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,80,nan,False,True,False,False
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,80,nan,False,True,False,False
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,80,nan,False,True,False,False
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,80,48667.49205620249,True,False,False,False
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,80,10270.561905802493,True,False,False,False
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,80,nan,False,True,False,False
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,80,10235.329752202491,True,False,False,False
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,81,nan,False,True,False,True
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,81,nan,False,True,False,True
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,81,nan,False,True,False,True
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,81,nan,False,False,False,True
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,81,nan,False,False,False,True
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,81,nan,False,True,False,True
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,81,nan,False,False,False,True
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,82,nan,False,True,False,True
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,82,nan,False,True,False,True
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,82,nan,False,True,False,True
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,82,27938.133617743093,True,False,False,True
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,82,27821.203467343094,True,False,False,True
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,82,nan,False,True,False,True
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,82,27785.97131374309,True,False,False,True
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,83,nan,False,True,False,False
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,83,nan,False,True,False,False
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,83,nan,False,True,False,False
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,83,69575.54201166553,True,False,False,False
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,83,36758.61186126553,True,False,False,False
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,83,nan,False,True,False,False
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,83,36723.37970766553,True,False,False,False
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,84,nan,False,True,False,False
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,84,nan,False,True,False,False
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,84,nan,False,True,False,False
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,84,77759.61038727095,True,False,False,False
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,84,77642.68023687095,True,False,False,False
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,84,nan,False,True,False,False
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,84,77607.44808327095,True,False,False,False
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,85,nan,False,True,False,False
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,85,nan,False,True,False,False
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,85,nan,False,True,False,False
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,85,85270.74002086162,True,False,False,False
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,85,37993.80987046161,True,False,False,False
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,85,nan,False,True,False,False
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,85,37958.57771686162,True,False,False,False
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,86,nan,False,True,False,True
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,86,nan,False,True,False,True
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,86,nan,False,True,False,True
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,86,33506.92939541084,True,False,False,True
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,86,33389.99924501084,True,False,False,True
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,86,nan,False,True,False,True
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,86,33354.767091410846,True,False,False,True
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,87,nan,False,True,False,True
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,87,nan,False,True,False,True
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,87,nan,False,True,False,True
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,87,58590.140437120026,True,False,False,True
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,87,58473.21028672002,True,False,False,True
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,87,nan,False,True,False,True
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,87,58437.97813312003,True,False,False,True
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,88,nan,False,True,False,True
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,88,nan,False,True,False,True
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,88,nan,False,True,False,True
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,88,91826.24616066442,True,False,False,True
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,88,11579.316010264421,True,False,False,True
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,88,nan,False,True,False,True
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,88,11544.08385666442,True,False,False,True
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,89,nan,False,True,False,False
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,89,nan,False,True,False,False
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,89,nan,False,True,False,False
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,89,17903.984399445588,True,False,False,False
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,89,17787.05424904559,True,False,False,False
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,89,nan,False,True,False,False
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,89,17751.822095445586,True,False,False,False
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,90,nan,False,True,False,False
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,90,nan,False,True,False,False
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,90,nan,False,True,False,False
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,90,37550.68721474253,True,False,False,False
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,90,37433.75706434253,True,False,False,False
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,90,nan,False,True,False,False
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,90,37398.52491074253,True,False,False,False
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,91,nan,False,True,False,False
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,91,nan,False,True,False,False
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,91,nan,False,True,False,False
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,91,59067.30339451169,True,False,False,False
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,91,58950.37324411169,True,False,False,False
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,91,nan,False,True,False,False
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,91,58915.14109051169,True,False,False,False
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,92,nan,False,True,False,True
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,92,nan,False,True,False,True
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,92,nan,False,True,False,True
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,92,74009.0675183881,True,False,False,True
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,92,35642.13736798809,True,False,False,True
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,92,nan,False,True,False,True
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,92,35606.9052143881,True,False,False,True
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,93,nan,False,True,False,True
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,93,nan,False,True,False,True
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,93,nan,False,True,False,True
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,93,90938.94920600709,True,False,False,True
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,93,37962.01905560709,True,False,False,True
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,93,nan,False,True,False,True
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,93,37926.786902007094,True,False,False,True
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,94,nan,False,True,False,True
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,94,nan,False,True,False,True
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,94,nan,False,True,False,True
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,94,60993.6605062554,True,False,False,True
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,94,60876.7303558554,True,False,False,True
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,94,nan,False,True,False,True
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,94,60841.4982022554,True,False,False,True
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,95,nan,False,True,False,True
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,95,nan,False,True,False,True
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,95,nan,False,True,False,True
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,95,57795.83208900751,True,False,False,True
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,95,57678.90193860751,True,False,False,True
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,95,nan,False,True,False,True
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,95,57643.669785007514,True,False,False,True
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,96,nan,False,True,False,False
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,96,nan,False,True,False,False
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,96,nan,False,True,False,False
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,96,39686.80424037471,True,False,False,False
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,96,39569.874089974706,True,False,False,False
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,96,nan,False,True,False,False
ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,96,34194.64193637471,True,False,False,False
GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,97,nan,False,True,False,False
CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,97,nan,False,True,False,False
QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,97,nan,False,True,False,False
RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,97,80941.83867902635,True,False,False,False
Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,97,48124.90852862634,True,False,False,False
ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,DISMOUNTED_MANPACK,COMBINED_DEGRADED,97,nan,False,True,False,False
